X0,X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,X15,X16,X17,X18,X19,X20,X21,X22,X23,StationName,Date,DoW,Month,Year,Agency,NO,ExtCount,AADT,Count_AM,Count_PM,Count_OP,Count_PMPK
666.936,388.104,308.976,445.566,1104.966,1970.664,2819.406,3455.256,3442.068,3600.324,3968.646,4102.41,4474.5,4856.952,4833.402,4966.224,5263.896,4745.796,3768.942,2679.048,2092.182,1548.648,1207.644,685.776,R093N,8/26/2024,0,8,2024,,15616,1,67396.332,6897.324,15063.522,45435.486,5263.896
394.896,273.6,251.712,412.224,1073.424,1973.568,2806.224,3636.144,3492.96,3596.928,3690.864,3949.872,4174.224,4189.728,4448.736,4701.36,5016,4589.184,3547.68,2660.304,2246.256,1456.464,1087.104,742.368,R093N,8/27/2024,1,8,2024,,15616,1,64411.824,7129.104,14166.096,43116.624,5016
478.028,321.822,289.828,427.214,1109.439,2074.905,2882.283,3673.664,3638.847,3779.997,4078.294,4144.164,4306.016,4405.762,4322.013,5029.645,5131.273,4936.486,3811.991,3141.999,2403.314,1853.77,1087.796,737.744,R093N,8/28/2024,2,8,2024,,15616,1,68066.294,7312.511,14482.931,46270.852,5131.273
416.744,288.586,272.912,425.042,1059.378,1960.172,2771.532,3583.814,3695.376,3853.038,4045.736,4275.314,4479.998,4579.574,4740.002,5072.844,4901.352,4938.232,4099.212,3462.11,2846.214,2064.358,1496.406,863.914,R093N,8/29/2024,3,8,2024,,15616,1,70191.86,7279.19,14714.198,48198.472,4901.352
471.144,310.287,314.682,350.721,903.612,1603.296,2342.535,3315.588,3496.662,4111.083,4692.102,4812.525,4859.991,4678.038,4987.446,4932.069,4792.308,4559.373,4523.334,3912.429,3189.012,2605.356,1845.9,1094.355,R093N,8/30/2024,4,8,2024,,15616,1,72703.848,6812.25,14711.823,51179.775,4792.308
902.388,713.904,329.43,313.584,498.732,820.656,1362.756,2177.574,3450.258,4581.162,4773.816,4796.334,4711.266,4671.234,4668.732,4750.464,4588.668,4235.886,3697.122,3285.96,2942.352,2677.974,2021.616,1451.16,R093N,8/31/2024,5,8,2024,,15616,1,68423.028,5627.832,14007.864,48787.332,4588.668
1232.379,608.378,359.329,278.457,363.924,632.272,970.464,1600.898,2790.084,4221.886,5126.182,5370.636,5002.117,5397.287,5289.764,5406.477,5167.537,4663.925,4414.876,3920.454,3743.087,2691.751,2015.367,1387.69,R093N,9/1/2024,6,9,2024,,15616,1,72655.221,4390.982,15863.778,52400.461,5167.537
1380.644,731.86,305.601,234.393,357.029,703.179,1114.603,1678.333,2453.709,3810.617,4856.979,5510.708,4698.739,5136.866,5165.547,4810.496,4886.649,4547.422,4314.018,3849.188,3205.349,2266.788,1359.875,772.409,R093N,9/2/2024,0,9,2024,,15616,1,68151.001,4132.042,14862.692,49156.267,4886.649
469.937,261.836,214.94,415.225,1120.619,2139.63,3081.458,3964.666,3855.242,3792.714,4028.171,4236.272,4375.983,4470.752,4759.944,5035.458,5307.064,4854.713,3872.828,2646.693,2182.618,1431.305,949.644,668.268,R093N,9/3/2024,1,9,2024,,15616,1,68135.98,7819.908,15102.466,45213.606,5307.064
528.557,377.122,262.813,450.397,1071.769,2057.562,3044.332,3947.08,3742.887,3567.027,3790.76,4117.078,4282.191,4318.34,4685.692,5048.159,5310.972,4731.611,3788.806,2778.588,2239.284,1542.683,883.208,685.854,R093N,9/4/2024,2,9,2024,,15616,1,67252.772,7689.967,15044.823,44517.982,5310.972
600.85,549.63,346.72,417.64,1050.995,2052.74,3108.66,4032.59,3905.525,3780.43,3995.16,4282.78,4372.415,4667.915,4718.15,5132.835,5287.48,4881.66,4029.635,3073.2,2389.61,1702.08,1043.115,652.07,R093N,9/5/2024,3,9,2024,,15616,1,70073.885,7938.115,15138.465,46997.305,5287.48
402.985,311.355,277.695,406.725,943.415,1731.62,2662.88,3645.565,3782.075,3886.795,4236.485,4535.685,4920.905,5018.145,3250.995,4718.945,5030.3,5103.23,4466.495,3823.215,2905.98,2285.14,1541.815,1123.87,R093N,9/6/2024,4,9,2024,,15616,1,71012.315,7427.64,13000.24,50584.435,5030.3
784,436.625,320.25,295.75,449.75,850.5,1405.25,2220.75,3332.875,4563.125,5138,5264,4855.375,5169.5,5254.375,5214.125,4936.75,4672.5,3954.125,3274.25,2783.375,2408,1814.75,1258.25,R093N,9/7/2024,5,9,2024,,15616,1,70656.25,5553.625,15405.25,49697.375,4936.75
845.48,521.073,411.712,262.834,340.03,624.001,957.598,1725.882,2605.365,3962.728,4516.885,3953.538,4526.994,4361.574,4470.935,4539.86,5054.5,4725.498,4763.177,4116.201,2945.395,2107.267,1379.419,699.359,R093N,9/8/2024,6,9,2024,,15616,1,64417.305,4331.247,14065.295,46020.763,5054.5
712.08,335.271,289.777,467.797,1116.581,2131.295,3079.746,3930.286,3762.156,3766.112,3955.011,4229.953,4328.853,4250.722,4607.751,4865.88,5244.667,4764.013,3450.621,2542.719,2198.547,1438.995,925.704,663.619,R093N,9/9/2024,0,9,2024,,15616,1,67058.156,7692.442,14718.298,44647.416,5244.667
349.766,258.905,217.871,436.719,1153.837,2052.677,3059.964,3978.344,3823.978,3548.464,3780.013,3886.506,4098.515,3999.838,4444.373,4964.137,5205.456,4698.393,3483.982,2528.476,2064.401,1404.926,939.874,679.015,R093N,9/10/2024,1,9,2024,,15616,1,65058.43,7802.322,14613.966,42642.142,5205.456
338.042,224.71,255.974,414.248,1162.63,2088.826,2978.873,3911.908,3763.404,3676.451,3767.312,4065.297,4251.904,4280.237,4526.441,4739.427,5297.294,4697.416,3589.498,2771.749,2123.998,1333.605,972.115,704.417,R093N,9/11/2024,2,9,2024,,15616,1,65935.776,7675.312,14563.162,43697.302,5297.294
448.175,258.07,254.13,452.115,1117.975,2061.605,3135.255,4047.365,3948.865,3855.29,4071.99,4145.865,4229.59,4380.295,4853.095,5220.5,5340.67,4982.13,3850.365,3020.01,2588.58,1732.615,999.775,850.055,R093N,9/12/2024,3,9,2024,,15616,1,69844.38,7996.23,15414.265,46433.885,5340.67
425.425,312.29,254.32,388.96,940.61,1701.7,2657.27,3604.425,3834.435,4031.72,4275.755,4468.365,4862,4725.49,5243.48,5237.87,5303.32,4926.515,4557.19,3302.42,2794.715,2102.815,1720.4,942.48,R093N,9/13/2024,4,9,2024,,15616,1,72613.97,7438.86,15784.67,49390.44,5303.32
574.875,303.625,261.625,270.375,453.25,779.625,1238.125,1977.5,3174.5,4318.125,5025.125,5231.625,4899.125,4739.875,4998.875,4759.125,4501,4062.625,3660.125,3004.75,2689.75,2053.625,1579.375,1237.25,R093N,9/14/2024,5,9,2024,,15616,1,65793.875,5152,14259,46382.875,4501
740.714,436.525,282.133,267.429,368.519,635.029,997.115,1408.827,2316.799,3556.53,4473.692,4704.361,4935.949,5099.531,5003.036,4921.245,4910.217,4587.648,4086.793,3483.929,3106.22,1970.336,1273.734,748.985,R093N,9/15/2024,6,9,2024,,15616,1,64315.296,3725.626,14834.498,45755.172,4910.217
482.632,280.876,233.404,381.754,1090.867,2058.109,3038.208,3974.791,3814.573,3686.992,3937.209,4144.899,4374.347,4260.612,4515.774,4977.637,5265.436,4787.749,3606.883,2668.322,2042.285,1506.247,912.847,585.488,R093N,9/16/2024,0,9,2024,,15616,1,66627.941,7789.364,14758.847,44079.73,5265.436
362.467,279.422,223.733,369.306,1093.263,2072.217,3107.837,3990.068,3870.874,3683.29,3680.359,3930.471,4172.767,4182.537,4738.45,4839.081,5174.192,4846.897,3521.108,2654.509,2013.597,1351.191,875.392,724.934,R093N,9/17/2024,1,9,2024,,15616,1,65757.962,7860.942,14751.723,43145.297,5174.192
421.087,248.158,230.572,334.134,1082.516,1973.54,3031.631,4022.309,3768.289,3780.013,3863.058,4151.273,4272.421,4108.285,4866.437,5118.503,5346.144,4758.967,3975.413,3122.492,2275.433,1482.109,980.908,768.899,R093N,9/18/2024,2,9,2024,,15616,1,67982.591,7790.598,15331.084,44860.909,5346.144
630.4,388.09,276.785,361.495,1025.385,1984.775,3015.085,4137.985,4128.135,4089.72,4426.59,4620.635,4586.16,4770.355,5138.745,5490.39,5671.63,5386.965,4322.18,3529.255,2758.985,1787.775,1235.19,717.08,R093N,9/19/2024,3,9,2024,,15616,1,74479.79,8266.12,16300.765,49912.905,5671.63
575.96,417.01,272.085,344.08,839.63,1596.045,2546.005,3531.495,3839.11,4047.615,4596.46,4841.43,4791.875,4976.07,4663.78,5145.305,5150.915,5321.085,4563.735,3723.17,2868.58,2155.175,1608.2,1024.76,R093N,9/20/2024,4,9,2024,,15616,1,73439.575,7370.605,14960,51108.97,5150.915
690.375,459.375,283.5,259.875,389.375,731.5,1164.625,2063.25,3130.75,4500.125,5100.375,5208.875,5164.25,5076.75,3917.375,3124.625,3082.625,4449.375,3981.25,3505.25,3162.25,2630.25,1902.25,1404.375,R093N,9/21/2024,5,9,2024,,15616,1,65382.625,5194,10124.625,50064,3082.625
909.81,534.858,323.488,236.183,312.46,567.023,915.324,1549.434,2507.032,4059.223,4790.747,5060.014,5144.562,5123.425,4492.991,4584.891,5060.014,5071.042,4928.597,4017.868,3030.862,2034.666,1271.896,714.982,R093N,9/22/2024,6,9,2024,,15616,1,67241.392,4056.466,14137.896,49047.03,5060.014
521.203,278.898,238.349,374.831,1048.34,2071.955,3008.538,3899.627,3862.045,3873.913,4027.208,4309.073,4596.872,4624.564,4783.793,5257.524,5266.425,4705.662,3589.081,2607.004,2068.988,1393.501,867.353,660.652,R093N,9/23/2024,0,9,2024,,15616,1,67935.399,7761.672,15307.742,44865.985,5266.425
897.863,326.318,248.158,364.421,1054.183,2072.217,3062.895,4085.814,4006.677,3696.968,3772.197,3890.414,4161.043,4237.249,4629.026,4914.31,5188.847,4819.541,3433.178,2689.681,2208.997,1463.546,854.875,664.36,R093N,9/24/2024,1,9,2024,,15616,1,66742.778,8092.491,14732.183,43918.104,5188.847
435.742,234.48,216.894,356.605,1043.436,1988.195,2993.528,3867.943,3814.208,3617.831,3664.727,3817.139,3935.356,3934.379,4370.121,4512.763,4837.127,4350.581,3230.939,2484.511,1929.575,1300.387,849.99,490.454,R093N,9/25/2024,2,9,2024,,15616,1,62276.911,7682.151,13720.011,40874.749,4837.127
337.855,226.55,245.265,326.035,1029.325,2013.34,3087.975,4071.005,3938.03,3619.875,3612.98,4171.475,4157.685,4184.28,4649.2,5180.115,5260.885,4677.765,3671.095,3018.04,2076.38,1670.56,1056.905,607.745,R093N,9/26/2024,3,9,2024,,15616,1,66890.365,8009.035,15090.2,43791.13,5260.885
400.18,289.85,252.45,311.355,824.67,1628.77,2546.005,3548.325,3740,3946.635,4142.985,4515.115,4745.125,5005.055,5297.71,5366.9,2794.715,4935.865,4255.185,3556.74,2738.615,2229.04,1694.22,1230.46,R093N,9/27/2024,4,9,2024,,15616,1,69995.97,7288.325,13459.325,49248.32,2794.715
637,389.375,289.625,270.375,399.875,750.75,1323.875,2120.125,3378.375,4226.25,4550.875,5024.25,5232.5,4572.75,5040.875,5111.75,4904.375,4631.375,4025.875,3349.5,2746.625,2270.625,1770.125,1303.75,R093N,9/28/2024,5,9,2024,,15616,1,68320.875,5498.5,15057,47765.375,4904.375
806.882,513.721,336.354,260.996,294.08,537.615,930.947,1349.092,2340.693,3727.464,4526.075,4946.977,5011.307,5006.712,5181.322,5315.496,5218.082,5087.584,4674.034,3921.373,2906.797,1964.822,1231.46,779.312,R093N,9/29/2024,6,9,2024,,15616,1,66869.197,3689.785,15714.9,47464.512,5218.082
412.413,292.744,270.986,370.875,1026.582,1985.912,2974.912,4009.406,3679.08,3850.177,3885.781,4221.052,4479.181,4538.521,4863.902,5347.523,5633.344,5052.801,3812.595,2803.815,2169.866,1597.235,925.704,603.29,R093N,9/30/2024,0,9,2024,,15616,1,68807.697,7688.486,15844.769,45274.442,5633.344
381.425,304.095,250.8,395.01,1083.665,2107.765,3220.69,4294.95,4106.85,3641.825,3702.435,4012.8,4263.6,4283.455,4730.715,5176.93,5436.09,4971.065,3649.14,2601.005,1965.645,1394.03,903.925,600.875,R093N,10/1/2024,1,10,2024,,15616,1,67478.785,8401.8,15343.735,43733.25,5436.09
439.103,276.395,244.062,354.62,1052.387,2053.667,3106.054,4156.355,4033.281,3704.736,3757.929,4081.259,4094.818,4119.85,4548.523,5134.689,5419.428,4998.056,3900.82,2876.594,2157.967,1469.587,905.324,634.144,R093N,10/2/2024,2,10,2024,,15616,1,67519.648,8189.636,15102.64,44227.372,5419.428
387.556,226.16,240.552,354.66,1030.056,2006.656,3140.54,4079.104,3743.976,3082.972,2639.904,2599.812,3522.956,4365.916,4752.444,5195.512,5549.144,5214.016,3972.192,3108.672,2228.704,1693.116,1049.588,637.36,R093N,10/3/2024,3,10,2024,,15616,1,64821.568,7823.08,15497.1,41501.388,5549.144
382.764,260.52,247.494,309.618,849.696,1616.226,2617.224,3594.174,3585.156,3780.546,4089.162,4595.172,4898.778,5085.15,5617.212,5841.66,5412.804,5699.376,4697.376,3460.908,2601.192,1927.848,1559.112,833.664,R093N,10/4/2024,4,10,2024,,15616,1,73562.832,7179.33,16871.676,49511.826,5412.804
645.588,369.556,272.4,256.056,361.384,728.216,1341.116,2138.34,3136.232,4461.004,5237.344,5428.932,5290.916,4935.888,5029.412,4749.748,4865.064,4353.86,3926.192,3272.432,2706.748,2184.648,1665.272,1098.68,R093N,10/5/2024,5,10,2024,,15616,1,68455.028,5274.572,14644.224,48536.232,4865.064
768.123,564.075,347.274,261.927,322.749,565.056,879.957,1484.253,2561.391,4032.891,4763.736,4830.444,5323.887,5029.587,4975.632,5190.471,5279.742,5383.728,5191.452,4270.293,3220.623,1901.178,1193.877,774.009,R093N,10/6/2024,6,10,2024,,15616,1,69116.355,4045.644,15445.845,49624.866,5279.742
534.804,303.273,255.445,394.581,1106.566,2249.003,3267.522,4271.91,4144.731,4082.772,4106.686,4462.135,4644.751,4677.361,4809.975,5396.955,5589.354,5090.421,3895.808,2783.807,2017.472,1503.321,891.34,553.283,R093N,10/7/2024,0,10,2024,,15616,1,71033.276,8416.641,15796.284,46820.351,5589.354
399.19,285.285,226.765,358.435,1088.89,2095.225,3216.51,4139.245,3981.45,3583.305,3535.235,3870.68,4051.465,3984.585,4704.59,5190.515,5206.19,5057.8,3575.99,2449.48,1853.83,1298.935,818.235,517.275,R093N,10/8/2024,1,10,2024,,15616,1,65489.105,8120.695,15101.295,42267.115,5206.19
352.534,283.696,209.643,367.136,1049.258,2102.688,3204.096,4176.172,3885.175,3697.435,3667.188,3944.626,4246.053,4303.418,4799.886,5164.936,5230.645,5307.827,3898.734,2816.1,2064.097,1519.651,891.765,791.637,R093N,10/9/2024,2,10,2024,,15616,1,67974.396,8061.347,15195.467,44717.582,5230.645
433.816,295.036,286.812,346.436,1031.084,2088.896,3145.68,4144.896,4089.384,3904.344,3981.444,4391.616,4737.024,4832.628,5402.14,5701.288,5694.092,5287.004,3938.268,3282.404,2617.288,2072.448,1927.5,1109.212,R093N,10/10/2024,3,10,2024,,15616,1,74740.74,8234.28,16797.52,49708.94,5694.092
709.416,558.114,307.614,331.662,878.754,1655.304,2697.384,3821.628,3822.63,4269.522,4553.088,5056.092,5275.53,5451.882,5647.272,5659.296,5899.776,5770.518,4985.952,3807.6,3025.038,2167.326,1665.324,1068.132,R093N,10/11/2024,4,10,2024,,15616,1,79084.854,7644.258,17206.344,54234.252,5899.776
652.852,355.936,287.836,272.4,443.104,779.064,1353.828,2119.272,3444.952,4395.628,5287.284,5339.948,5136.556,5151.992,5286.376,5147.452,5078.444,4832.376,4310.276,3617.472,3019.1,2191.912,1687.064,1204.916,R093N,10/12/2024,5,10,2024,,15616,1,71396.04,5564.224,15512.272,50319.544,5078.444
727.902,471.861,293.319,246.231,315.882,595.467,947.646,1613.745,2539.809,3784.698,4826.52,5273.856,5458.284,5444.55,5509.296,5618.187,5742.774,5266.008,4978.575,4183.965,3051.891,2234.718,1435.203,768.123,R093N,10/13/2024,6,10,2024,,15616,1,71328.51,4153.554,16870.257,50304.699,5742.774
603.285,344.579,275.011,390.233,1078.304,2076.17,3087.08,3759.933,3858.85,3936.027,4226.256,4531.703,4962.155,4982.808,5264.341,5606.746,5556.744,5203.469,3913.2,2591.408,2563.146,1658.762,1035.911,738.073,R093N,10/14/2024,0,10,2024,,15616,1,72244.194,7618.783,16427.831,48197.58,5556.744
419.045,276.925,235.125,349.03,1075.305,2083.73,3240.545,4141.335,4012.8,3764.09,3647.05,4086.995,4150.74,4242.7,4671.15,5389.065,5441.315,5083.925,3635.555,2592.645,1928.025,1334.465,917.51,725.23,R093N,10/15/2024,1,10,2024,,15616,1,67444.3,8154.135,15501.53,43788.635,5441.315
473.522,270.137,205.471,360.878,1024.226,2062.011,3165.505,4005.12,3879.96,3698.478,3750.628,4080.216,4231.451,4323.235,4473.427,5241.075,5424.643,4971.981,3829.896,2755.606,1963.969,1463.329,893.851,578.865,R093N,10/16/2024,2,10,2024,,15616,1,67127.48,7885.08,15139.145,44103.255,5424.643
402.976,269.336,230.272,344.38,959.124,2047.776,3035.684,4035.928,3840.608,3783.04,3801.544,4125.364,4273.396,4309.376,4799.732,5366.16,5446.344,4938.512,3979.388,3019.236,2189.64,1577.98,1032.112,786.42,R093N,10/17/2024,3,10,2024,,15616,1,68594.328,7876.536,15612.236,45105.556,5446.344
423.846,248.496,234.468,323.646,844.686,1579.152,2615.22,3620.226,3771.528,3948.882,4292.568,4716.414,4789.56,5226.432,5397.774,5589.156,5707.392,4838.658,3978.942,3286.56,2518.026,2009.01,1478.952,873.744,R093N,10/18/2024,4,10,2024,,15616,1,72313.338,7391.754,16694.322,48227.262,5707.392
613.808,336.868,224.276,304.18,382.268,676.46,1129.552,1888.64,3112.624,4016.084,4696.176,5116.58,5040.308,4566.332,4681.648,4631.708,4586.308,3854.46,3273.34,2610.5,2140.156,1939.488,1404.676,1086.876,R093N,10/19/2024,5,10,2024,,15616,1,62313.316,5001.264,13899.664,43412.388,4586.308
661.194,403.191,288.414,238.383,302.148,481.671,818.154,1256.661,2034.594,3207.87,4038.777,4645.035,5158.098,5015.853,5315.058,5316.039,4981.518,4828.482,4169.25,3323.628,2387.754,1698.111,1006.506,644.517,R093N,10/20/2024,6,10,2024,,15616,1,62220.906,3291.255,15612.615,43317.036,4981.518
443.496,319.578,215.226,376.102,1067.434,2144.651,3201.215,4174.08,3841.458,3880.59,4008.856,4189.298,4301.259,4330.608,4803.453,5162.163,5432.826,4928.458,3707.757,2526.188,1868.553,1358.75,881.557,583.719,R093N,10/21/2024,0,10,2024,,15616,1,67747.275,8015.538,15398.442,44333.295,5432.826
363.66,225.72,238.26,350.075,1078.44,2040.885,3221.735,4180,4080.725,3806.935,3607.34,3851.87,4014.89,4093.265,4594.865,5046.305,5311.735,4960.615,3727.515,2752.53,1888.315,1428.515,932.14,587.29,R093N,10/22/2024,1,10,2024,,15616,1,66383.625,8260.725,14952.905,43169.995,5311.735
347.319,247.191,253.449,326.459,1068.032,2087.043,3151.946,4158.441,3948.798,3789.219,3734.983,4004.077,4267.956,4323.235,4757.123,5306.784,5468.449,4992.841,3951.927,2727.445,1987.958,1385.104,920.969,587.209,R093N,10/23/2024,2,10,2024,,15616,1,67793.957,8107.239,15532.356,44154.362,5468.449
539.7,289.896,263.168,396.808,1001.272,2001.516,3059.328,4086.3,3966.024,3737.808,3898.176,3937.24,4244.612,3758.368,4840.852,5223.268,5634.468,5156.448,4098.636,2987.368,2581.308,1633.492,1036.224,817.26,R093N,10/24/2024,3,10,2024,,15616,1,69189.54,8052.324,15698.588,45438.628,5634.468
430.86,299.598,266.532,327.654,808.614,1627.248,2707.404,3660.306,3944.874,3958.902,4264.512,4744.47,4780.542,5075.13,5396.772,5747.472,5886.75,5416.812,4913.808,3620.226,2688.366,1909.812,1602.198,1038.072,R093N,10/25/2024,4,10,2024,,15616,1,75116.934,7605.18,17030.994,50480.76,5886.75
590.2,381.36,265.136,260.596,363.2,585.66,1004.248,1801.472,2924.668,3807.244,4532.736,4876.868,4844.18,4868.696,4910.464,4849.628,4934.98,4300.288,3772.74,2860.2,2390.764,2003.956,1565.392,1170.412,R093N,10/26/2024,5,10,2024,,15616,1,63865.088,4726.14,14695.072,44443.876,4934.98
742.617,510.12,364.932,287.433,299.205,402.21,717.111,1226.25,2177.82,3461.949,4516.524,4843.197,5046.264,4625.415,4809.843,4864.779,5009.967,4863.798,4602.852,3327.552,2449.557,1683.396,1119.321,710.244,R093N,10/27/2024,6,10,2024,,15616,1,62662.356,3404.07,14684.589,44573.697,5009.967
411.973,313.056,244.575,404.364,1133.741,2110.954,3192.519,3766.455,3830.588,3813.196,3968.637,4383.871,4514.311,4374.088,4727.363,5124.118,5332.822,4924.11,3527.315,2483.795,1946.817,1290.269,850.034,600.024,R093N,10/28/2024,0,10,2024,,15616,1,67268.995,7597.043,15184.303,44487.649,5332.822
339.625,271.7,221.54,350.075,1018.875,2070.145,3237.41,4227.025,3961.595,3637.645,3553,3852.915,4120.435,4151.785,4539.48,5093.33,5446.54,4965.84,3725.425,2528.9,1830.84,1288.485,872.575,593.56,R093N,10/29/2024,1,10,2024,,15616,1,65898.745,8188.62,15079.35,42630.775,5446.54
443.275,256.578,227.374,356.706,1028.398,1998.388,3117.527,4093.775,3860.143,3548.286,3713.08,3873.702,4111.506,4363.912,4556.867,4532.878,5394.396,4832.219,3766.273,2700.327,2030.721,1364.244,960.603,593.467,R093N,10/30/2024,2,10,2024,,15616,1,65724.645,7953.918,14484.141,43286.586,5394.396
372.136,258.028,234.384,368.024,957.068,1916.192,3022.32,3938.268,3711.08,3432.492,3486.976,3704.912,4181.904,4441.988,4812.068,5117.384,5457.652,4689.736,3382.12,2472.34,1952.172,1466.956,1041.364,639.416,R093N,10/31/2024,3,10,2024,,15616,1,65056.98,7649.348,15387.104,42020.528,5457.652
458.55,314.871,273.092,374.992,849.846,1552.956,2544.443,3535.93,3473.771,3688.78,3964.929,4497.866,4745.483,4767.901,5098.057,5451.65,5513.809,5310.009,4421.441,3204.755,2565.842,1850.504,1301.263,927.29,R093N,11/1/2024,4,11,2024,,15616,1,70688.03,7009.701,16063.516,47614.813,5513.809
559.503,370.755,286.974,249.417,393.867,705.879,1167.156,1780.587,2908.26,4095.639,4945.968,5288.796,5347.539,5404.356,5074.047,5072.121,5036.49,4345.056,3992.598,2949.669,2419.056,2236.086,1613.025,1044.855,R093N,11/2/2024,5,11,2024,,15616,1,67287.699,4688.847,15182.658,47416.194,5036.49
678.77,441.87,228.66,234.84,326.51,528.39,868.29,1490.41,2554.4,4117.94,4894.56,4800.83,5036.7,5058.33,5031.55,5130.43,5062.45,4856.45,4452.69,3695.64,2457.58,1576.93,996.01,596.37,R093N,11/3/2024,6,11,2024,,15616,1,65116.6,4044.81,15224.43,45847.36,5062.45
389.025,256.158,275.31,436.905,1272.411,2407.167,3523.968,4489.947,4136.832,3951.297,4097.331,4518.675,4612.041,4525.857,5026.203,5561.262,5727.645,5217.723,3544.317,2462.229,1856.547,1290.366,894.159,569.772,R093N,11/4/2024,0,11,2024,,15616,1,71043.147,8626.779,16315.11,46101.258,5727.645
361.121,233.474,235.656,373.122,1178.28,2140.542,3453.015,4436.006,4137.072,3819.591,3774.86,3960.33,4072.703,4164.347,4767.67,5229.163,5667.745,4986.961,3376.645,2405.655,1769.602,1268.833,785.52,506.224,R093N,11/5/2024,1,11,2024,,15616,1,67104.137,8573.078,15664.578,42866.481,5667.745
359.97,197.025,225.78,384.465,1099.08,2123.61,3308.955,4191.84,3875.535,3746.67,3617.805,3987.36,4158.825,4235.505,4647.66,5099.22,5496.465,4992.72,3541.125,2368.56,1981.965,1321.665,775.32,669.885,R093N,11/6/2024,2,11,2024,,15616,1,66407.01,8067.375,15243.345,43096.29,5496.465
380.904,255.012,250.708,402.424,1078.152,2165.988,3352.816,4239.44,4213.616,4003.796,3910.184,4336.28,4570.848,4475.084,5043.212,5454.244,5778.12,5101.316,3667.008,3115.02,2432.836,1447.22,1200.816,768.264,R093N,11/7/2024,3,11,2024,,15616,1,71643.308,8453.056,16275.576,46914.676,5778.12
